Entity|Link|latitude|longitude|geocode_query|geocode_status|Subfolder|SourceFileStem|distance_to_dresden_km|historical spelling|Certainty
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|211|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|214|0.13293315314514328||certain
Plauenscher Grund|https://de.wikipedia.org/wiki/Plauenscher_Grund|51.0230112|13.699525|Plauenscher Grund|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|215|4.031320384215671|Plauenschen Grunde,|certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|217|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|220|0.13293315314514328||certain
Dresdner|https://de.wikipedia.org/wiki/Dresden|51.0880641|13.8669259|Dresdner|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|222|9.978732748984063||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|223|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|224|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|225|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|233|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|234|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|235|0.13293315314514328||certain
Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|51.0530296|13.7349775|Zwinger|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|239|0.33444218636878353||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|240|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|241|0.13293315314514328||certain
Pillnitz|https://de.wikipedia.org/wiki/Pillnitz|51.0126628|13.8713801|Pillnitz|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|246|10.272337221479125||certain
Pillnig||51.0126628|13.8713801|Pillnitz|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|253|10.272337221479125||certain
Pillnitz|https://de.wikipedia.org/wiki/Pillnitz (Bestätigt als historischer Ort bei Dresden)|51.0126628|13.8713801|Pillnitz|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|254|10.272337221479125||certain
Pillnitz|https://de.wikipedia.org/wiki/Schloss_Pillnitz|51.0126628|13.8713801|Pillnitz|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|257|10.272337221479125||certain
Moritzburg|https://de.wikipedia.org/wiki/Schloss_Moritzburg|51.1592018|13.6819406|Moritzburg|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|257|12.700644687472689||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|263|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|141|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|142|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|143|0.13293315314514328||certain
Dresden|https://en.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|144|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|145|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|147|0.13293315314514328||certain
Kreuzkirche|https://de.wikipedia.org/wiki/Kreuzkirche_(Dresden)|51.0487258|13.7392255|Kreuzkirche|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|147|0.22972383500968407||certain
Kreuzkirche|https://de.wikipedia.org/wiki/Kreuzkirche_(Dresden)|51.0487258|13.7392255|Kreuzkirche|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|148|0.22972383500968407||certain
Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|51.0530296|13.7349775|Zwinger|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|149|0.33444218636878353||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|149|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|150|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|152|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|154|0.13293315314514328||certain
Japanisches Palais|https://de.wikipedia.org/wiki/Japanisches_Palais|51.0598716|13.737341|Japanisches Palais|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|157|1.053199220547425|Japanischen Palais|certain
Der Brühlsche Garten|https://de.wikipedia.org/wiki/Brühlscher_Garten|51.0528256|13.7449443|Brühlscher Garten|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|160|0.598545920766925||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|160|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|161|0.13293315314514328||certain
Brühlsche Terrasse (Brühl's Terrace)|https://en.wikipedia.org/wiki/Br%C3%BChlsche_Terrasse|51.0534105|13.740608|Brühlsche Terrasse|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|162|0.4068474779777621|Brüh-lichen Garten,|certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|165|0.13293315314514328||certain
Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|51.0530296|13.7349775|Zwinger|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|165|0.33444218636878353||certain
Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|51.0530296|13.7349775|Zwinger|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|166|0.33444218636878353||certain
Japanisches Palais|https://de.wikipedia.org/wiki/Japanisches_Palais|51.0598716|13.737341|Japanisches Palais|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|166|1.053199220547425|Japanische Palais,|certain
Großer Garten|https://de.wikipedia.org/wiki/Gro%C3%9Fer_Garten_(Dresden)|51.0370109|13.7673639|Großer Garten|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|166|2.5756810819047247|großen Garten,|certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|166|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|167|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|168|0.13293315314514328||certain
Plaunsche Grund|https://de.wikipedia.org/wiki/Plaunscher_Grund|51.0230112|13.699525|Plauenscher Grund|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|4.031320384215671||certain
Pillnitz|https://de.wikipedia.org/wiki/Pillnitz|51.0126628|13.8713801|Pillnitz|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|10.272337221479125||certain
Borsberg|https://de.wikipedia.org/wiki/Borsberg|51.0127446|13.8958848|Borsberg|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|11.853906116791585||certain
Übigau|https://de.wikipedia.org/wiki/Übigau|51.0713098|13.6931327|Übigau|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|3.8643718264329587|Uebigau.|certain
Moritzburg|https://de.wikipedia.org/wiki/Moritzburg|51.1592018|13.6819406|Moritzburg|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|12.700644687472689||certain
Tharandt|https://de.wikipedia.org/wiki/Tharandt|50.9853391|13.5794907|Tharandt|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|13.198209070619207||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|092_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|138|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|092_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|139|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|092_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|141|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|54|0.13293315314514328||certain
Japanisches Palais|https://de.wikipedia.org/wiki/Japanisches_Palais|51.0598716|13.737341|Japanisches Palais|ok|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|62|1.053199220547425|Japanischen Palais|certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|63|0.13293315314514328||certain
Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|51.0530296|13.7349775|Zwinger|ok|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|63|0.33444218636878353|Zwingers|certain
Großer Garten|https://de.wikipedia.org/wiki/Gro%C3%9Fer_Garten_(Dresden)|51.0370109|13.7673639|Großer Garten|ok|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|65|2.5756810819047247|große Garten,|certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|65|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|66|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|095_1796_Reisen_durch_Deutschland,_Frankreich,_England_und_Holland_in_verschiedener,_besonders_politischer_Hi|207|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|095_1796_Reisen_durch_Deutschland,_Frankreich,_England_und_Holland_in_verschiedener,_besonders_politischer_Hi|208|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|095_1796_Reisen_durch_Deutschland,_Frankreich,_England_und_Holland_in_verschiedener,_besonders_politischer_Hi|209|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|095_1796_Reisen_durch_Deutschland,_Frankreich,_England_und_Holland_in_verschiedener,_besonders_politischer_Hi|210|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|095_1796_Reisen_durch_Deutschland,_Frankreich,_England_und_Holland_in_verschiedener,_besonders_politischer_Hi|211|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|095_1796_Reisen_durch_Deutschland,_Frankreich,_England_und_Holland_in_verschiedener,_besonders_politischer_Hi|212|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|095_1796_Reisen_durch_Deutschland,_Frankreich,_England_und_Holland_in_verschiedener,_besonders_politischer_Hi|213|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|096_1796_Reisen_durch_Deutschland,_Frankreich,_England_und_Holland_in_verschiedener,_besonders_politischer_Hi|154|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|097_1796_Wanderungen_durch_die_Niederlande,_Deutschland,_die_Schweiz_und_Italien_1793_und_1794|499|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|097_1796_Wanderungen_durch_die_Niederlande,_Deutschland,_die_Schweiz_und_Italien_1793_und_1794|500|0.13293315314514328||certain
Pillnitz|https://de.wikipedia.org/wiki/Pillnitz|51.0126628|13.8713801|Pillnitz|ok|097_1796_Wanderungen_durch_die_Niederlande,_Deutschland,_die_Schweiz_und_Italien_1793_und_1794|501|10.272337221479125||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|097_1796_Wanderungen_durch_die_Niederlande,_Deutschland,_die_Schweiz_und_Italien_1793_und_1794|501|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|097_1796_Wanderungen_durch_die_Niederlande,_Deutschland,_die_Schweiz_und_Italien_1793_und_1794|502|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|30|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|32|0.13293315314514328||certain
Augustusbrücke|https://de.wikipedia.org/wiki/Augustusbr%C3%BCcke_(Dresden)|51.0553921|13.7396386|Augustusbrücke|ok|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|32|0.5786644740809868|Elbbücke|certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|33|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|35|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|36|0.13293315314514328||certain
Dresdner|https://de.wikipedia.org/wiki/Dresden|51.0880641|13.8669259|Dresdner|ok|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|37|9.978732748984063||certain
Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|51.0530296|13.7349775|Zwinger|ok|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|38|0.33444218636878353||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|50|0.13293315314514328||certain
Japanisches Palais|https://de.wikipedia.org/wiki/Japanisches_Palais|51.0598716|13.737341|Japanisches Palais|ok|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|54|1.053199220547425||certain
Brücke||51.0644862|13.6986755|Brücke|ok|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|62|3.1209937001273174||certain
Altstadt Dresden|https://de.wikipedia.org/wiki/Altstadt_(Dresden)|51.0523842|13.7381876|Altstadt Dresden|ok|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|65|0.22919071582787018||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|65|0.13293315314514328||certain
Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|51.0530296|13.7349775|Zwinger|ok|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|65|0.33444218636878353||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|66|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|67|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|17|0.13293315314514328||certain
Brühlische Garten|https://de.wikipedia.org/wiki/Br%C3%BChlsche_Terrasse|51.0528256|13.7449443|Brühlscher Garten|ok|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|17|0.598545920766925||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|21|0.13293315314514328||certain
Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|51.0530296|13.7349775|Zwinger|ok|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|37|0.33444218636878353|Zwingers|certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|40|0.13293315314514328||certain
Dresden|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|41|0.13293315314514328||certain
